,ID,NAME,ISO,Year,COORDS,BASIN,SUBBASIN,NATURE,ISO_TIME,TOTAL_HRS,DAY_HRS,NIGHT_HRS,USA_SSHS,PRES_CALC_mean,STORM_SPD_mean,STORM_DR_mean,v_land_kn,34kn_pop,34kn_assets,64kn_pop,64kn_assets,96kn_pop,96kn_assets,Total damage ('000$),CPI,"Air transport, freight (million ton-km)",Arable land (hectares per person),Cereal yield (kg per hectare),Food production index (2004-2006 = 100),GDP growth (annual %),GDP per capita (constant 2010 US$),Net flows from UN agencies US$,"Life expectancy at birth, total (years)",Mobile cellular subscriptions (per 100 people),Population density (people per sq. km of land area),Adjusted savings: education expenditure (% of GNI),Rural population (% of total population),Income_level_Final,Total Affected,pop_max_34,pop_max_50,pop_max_64,Numeric
500,509,DIANMU,VNM,2016,"[[20.7, 106.42], [20.81, 105.78], [20.99, 105.01], [21.25, 104.05], [21.56, 103.01]]",WP,WP,TS,"['2016-08-19 06:00:00', '2016-08-19 09:00:00', '2016-08-19 12:00:00', '2016-08-19 15:00:00', '2016-08-19 18:00:00']",12,10,2,-1,989.8,16.4,285.4,38.88,,,,,,,157.0,93.87843648,451.25618,0.074734038,5441.0,136.18,6.210811668,1752.531946,35681817.1784,75.172,128.7907855,301.9922082,4.6030501589999995,65.49,Low_Middle,11090,32218716.0,14759559.0,14008114.0,704.0
501,510,MINDULLE,JPN,2016,"[[35.85, 140.03], [36.68, 140.33], [37.77, 140.72], [39.04, 141.09], [42.3, 142.64], [43.94, 143.87]]",WP,WP,TS,"['2016-08-22 06:00:00', '2016-08-22 09:00:00', '2016-08-22 12:00:00', '2016-08-22 15:00:00', '2016-08-22 21:00:00', '2016-08-23 00:00:00']",18,0,18,0,986.375,28.33333333,19.66666667,64.79,,,,,,,100000.0,93.87843648,9360.888,0.032946306,6083.0,92.18,0.609093181,47444.143560000004,0.0,83.98487805,130.59524820000001,348.350096,2.9517043739999997,8.543,High,3703,58950648.0,46414940.0,13769903.0,392.0
502,511,LIONROCK,JPN,2016,"[[39.28, 141.48]]",WP,WP,MX,['2016-08-30 09:00:00'],0,0,0,-4,975.25,42.0,333.0,120.0,,,,,,,,93.87843648,9360.888,0.032946306,6083.0,92.18,0.609093181,47444.143560000004,0.0,83.98487805,130.59524820000001,348.350096,2.9517043739999997,8.543,High,1000,47716344.0,8809164.0,2600314.5,392.0
503,512,HERMINE,USA,2016,"[[30.1, -84.1], [30.3, -84.0], [30.6, -83.8], [30.78, -83.61], [31.4, -82.8], [31.9, -82.04], [32.4, -81.2], [32.98, -80.23], [33.6, -79.2], [34.27, -78.18], [34.9, -77.2], [35.43, -76.3], [35.8, -75.5]]",NAm,NAm,TS,"['2016-09-02 05:30:00', '2016-09-02 06:00:00', '2016-09-02 08:00:00', '2016-09-02 09:00:00', '2016-09-02 12:00:00', '2016-09-02 15:00:00', '2016-09-02 18:00:00', '2016-09-02 21:00:00', '2016-09-03 00:00:00', '2016-09-03 03:00:00', '2016-09-03 06:00:00', '2016-09-03 09:00:00', '2016-09-03 12:00:00']",6,4,2,0,988.8461538,17.61538462,48.53846154,70.2,,,,,,,600000.0,93.87843648,38657.91904,0.4712968320000001,8144.6,122.32,1.56721517,52534.36528,0.0,78.53902439,122.5945483,35.31830199,4.403829034,18.137999999999998,High,14070,20722860.0,8846855.0,3080476.0,840.0
504,513,NEWTON,MEX,2016,"[[23.9, -110.8], [24.15, -110.96], [24.9, -111.4], [25.64, -111.72], [26.4, -111.9], [28.7, -111.8], [28.83, -111.78], [29.6, -111.7], [30.37, -111.6], [31.1, -111.4]]",EP,EP,TS,"['2016-09-06 14:00:00', '2016-09-06 15:00:00', '2016-09-06 18:00:00', '2016-09-06 21:00:00', '2016-09-07 00:00:00', '2016-09-07 08:30:00', '2016-09-07 09:00:00', '2016-09-07 12:00:00', '2016-09-07 15:00:00', '2016-09-07 18:00:00']",4,4,0,1,991.9,16.2,173.9,81.0,,,,,,,50000.0,93.87843648,760.849242,0.182935072,3748.9,126.72,2.910546459,10205.79575,4939827.056714,74.917,90.59237542,63.44472646,5.212838538,20.423,High_Middle,10500,4523512.0,2136530.75,564618.0625,484.0
505,514,MALAKAS,JPN,2016,"[[34.28, 136.08], [34.68, 136.86]]",WP,WP,TS,"['2016-09-20 06:00:00', '2016-09-20 08:00:00']",2,0,2,0,986.7083332999997,23.0,61.5,115.0,,,,,,,,93.87843648,9360.888,0.032946306,6083.0,92.18,0.609093181,47444.143560000004,0.0,83.98487805,130.59524820000001,348.350096,2.9517043739999997,8.543,High,6000,57831624.0,37275732.0,25321040.0,392.0
506,515,MEGI,CHN,2016,"[[24.98, 118.08], [25.03, 117.42], [25.05, 116.9], [25.15, 116.57], [25.3, 116.38], [25.45, 116.2], [25.62, 116.12], [25.8, 116.18], [26.07, 116.21], [26.38, 116.44], [26.74, 116.72], [27.16, 116.86], [27.6, 117.1], [28.17, 117.31]]",WP,WP,TS,"['2016-09-28 00:00:00', '2016-09-28 03:00:00', '2016-09-28 06:00:00', '2016-09-28 09:00:00', '2016-09-28 12:00:00', '2016-09-28 15:00:00', '2016-09-28 18:00:00', '2016-09-28 21:00:00', '2016-09-29 00:00:00', '2016-09-29 03:00:00', '2016-09-29 06:00:00', '2016-09-29 09:00:00', '2016-09-29 12:00:00', '2016-09-29 15:00:00']",15,7,8,-1,997.3392857,7.785714286,162.5714286,116.1,,,,,,,830000.0,93.87843648,21304.5851,0.086242851,5980.9,139.03,6.736675253,6883.895425,40237509.79089999,76.21,96.52661691,146.85067759999995,1.79,43.263999999999996,High_Middle,36000,119016176.0,77975264.0,39707544.0,156.0
507,516,MEGI,TWN,2016,"[[23.9, 121.03], [23.85, 120.58]]",WP,WP,TS,"['2016-09-27 09:00:00', '2016-09-27 12:00:00']",3,3,0,1,958.75,9.5,272.5,116.1,,,,,,,110000.0,93.87843648,21304.5851,0.086242851,5980.9,139.03,6.736675253,6883.895425,40237509.79089999,76.21,96.52661691,146.85067759999995,1.79,43.263999999999996,High_Middle,160,20181648.0,20181648.0,17810522.0,158.0
508,517,MATTHEW,CUB,2016,"[[20.1, -74.3]]",NAm,GM,TS,['2016-10-05 00:00:00'],0,0,0,4,949.0,7.0,358.0,145.8,,,,,,,2600000.0,93.87843648,26.003414499999998,0.263729259,2939.3,109.99,0.513761468,6550.2743729999975,2014192.58237,78.607,35.18185629,108.97047679999999,13.01,23.07,High_Middle,190000,4257167.0,834274.9375,265291.1875,192.0
509,518,MATTHEW,HTI,2016,"[[18.3, -74.3], [18.4, -74.3]]",NAm,GM,TS,"['2016-10-04 11:00:00', '2016-10-04 12:00:00']",1,1,0,4,936.0,8.0,1.0,145.8,,,,,,,2000000.0,93.87843648,,0.09870876,1042.7,157.13,1.4527101519999999,729.8559997000001,23333668.0536,62.896,60.0002583,393.32256889999996,1.461652,46.604,Low,2100439,9842523.0,1414786.0,911452.1875,332.0
510,519,MATTHEW,USA,2016,"[[33.0, -79.5]]",NAm,GM,TS,['2016-10-08 15:00:00'],0,0,0,1,967.0,13.0,37.0,145.8,,,,,,,10000000.0,93.87843648,38657.91904,0.4712968320000001,8144.6,122.32,1.56721517,52534.36528,0.0,78.53902439,122.5945483,35.31830199,4.403829034,18.137999999999998,High,2600,32648504.0,9792602.0,3077955.0,840.0
511,520,AERE,VNM,2016,"[[16.49, 107.38], [16.51, 106.97], [16.53, 106.52], [16.54, 106.03]]",WP,WP,TS,"['2016-10-13 18:00:00', '2016-10-13 21:00:00', '2016-10-14 00:00:00', '2016-10-14 03:00:00']",9,0,9,-1,998.875,8.5,273.0,59.39,,,,,,,350000.0,93.87843648,451.25618,0.074734038,5441.0,136.18,6.210811668,1752.531946,35681817.1784,75.172,128.7907855,301.9922082,4.6030501589999995,65.49,Low_Middle,610000,3797032.0,3364551.25,2277620.0,704.0
512,521,OTTO,CRI,2016,"[[11.0, -83.8], [11.0, -83.9], [10.98, -84.41], [10.9, -84.9], [10.73, -85.49], [10.7, -85.6]]",NAm,NAm,TS,"['2016-11-24 17:30:00', '2016-11-24 18:00:00', '2016-11-24 21:00:00', '2016-11-25 00:00:00', '2016-11-25 03:00:00', '2016-11-25 03:30:00']",10,0,10,0,985.8333332999997,11.16666667,262.1666667,99.8,,,,,,,,93.87843648,6.027344,0.050516957,4018.4,131.03,4.2459898780000005,9509.738189,2792768.941703,79.738,170.0362804,95.9527027,7.1448942189999975,22.265,High_Middle,50000,963528.4375,296212.3125,97028.578125,188.0
513,522,DINEO,MOZ,2017,"[[-23.5, 35.3], [-23.47, 34.86], [-23.4, 34.4], [-23.28, 33.85], [-23.1, 33.3], [-22.86, 32.8]]",SI,SI,TS,"['2017-02-15 18:00:00', '2017-02-15 21:00:00', '2017-02-16 00:00:00', '2017-02-16 03:00:00', '2017-02-16 06:00:00', '2017-02-16 09:00:00']",15,0,15,0,986.3333332999997,9.666666667000001,286.0,83.7,,,,,,,17000.0,95.87816577,3.557,0.21223616026793973,871.5,141.23485974629259,3.741317593,588.7410219999998,47486850.0303,59.309,41.45170351,36.43150512,5.38,64.545,Low,750102,2757760.5,1317146.625,588033.125,508.0
514,523,ENAWO,MDG,2017,"[[-14.68, 50.0], [-15.0, 49.8], [-15.39, 49.66], [-15.8, 49.4], [-16.1, 48.83], [-16.4, 48.2], [-16.78, 47.75], [-17.2, 47.4], [-17.58, 47.07], [-18.0, 46.8], [-18.51, 46.58], [-19.1, 46.4], [-19.65, 46.23], [-20.4, 46.1], [-21.62, 46.0], [-22.9, 46.0], [-23.82, 46.15], [-24.6, 46.4]]",SI,SI,TS,"['2017-03-07 15:00:00', '2017-03-07 18:00:00', '2017-03-07 21:00:00', '2017-03-08 00:00:00', '2017-03-08 03:00:00', '2017-03-08 06:00:00', '2017-03-08 09:00:00', '2017-03-08 12:00:00', '2017-03-08 15:00:00', '2017-03-08 18:00:00', '2017-03-08 21:00:00', '2017-03-09 00:00:00', '2017-03-09 03:00:00', '2017-03-09 06:00:00', '2017-03-09 09:00:00', '2017-03-09 12:00:00', '2017-03-09 15:00:00', '2017-03-09 18:00:00']",3,3,0,0,984.8333332999997,13.22222222,203.7777778,129.6,,,,,,,20000.0,95.87816577,15.02506,0.14660999887228002,3778.7,121.6547699557513,3.933307595,481.3830835,41988986.8939,66.311,34.14284,43.95073909,2.08,63.478,Low,434253,23556658.0,18341364.0,6406361.5,450.0
515,524,DEBBIE,AUS,2017,"[[-20.29, 148.58], [-20.33, 148.53], [-20.38, 148.45], [-20.43, 148.39], [-20.47, 148.31], [-20.52, 148.22], [-20.6, 148.07], [-20.69, 147.92], [-20.73, 147.82], [-20.81, 147.68], [-20.87, 147.56], [-20.94, 147.44], [-21.02, 147.32], [-21.09, 147.24], [-21.25, 147.25], [-21.28, 147.16], [-21.35, 147.08], [-21.41, 147.01], [-21.6, 146.9], [-21.84, 146.85], [-22.12, 146.9], [-22.45, 147.1], [-22.9, 147.4], [-23.46, 147.68], [-24.0, 148.0], [-24.32, 148.2], [-24.7, 148.8], [-25.3, 150.1], [-25.45, 150.3], [-25.55, 151.4], [-25.9, 152.7], [-26.3, 152.9], [-26.8, 152.95], [-27.2, 152.9], [-27.5, 152.9], [-27.66, 153.0], [-27.8, 153.1], [-27.9, 153.3]]",NAm,NAm,TS,"['2017-03-28 04:00:00', '2017-03-28 05:00:00', '2017-03-28 06:00:00', '2017-03-28 07:00:00', '2017-03-28 08:00:00', '2017-03-28 09:00:00', '2017-03-28 10:00:00', '2017-03-28 11:00:00', '2017-03-28 12:00:00', '2017-03-28 13:00:00', '2017-03-28 14:00:00', '2017-03-28 15:00:00', '2017-03-28 16:00:00', '2017-03-28 17:00:00', '2017-03-28 18:00:00', '2017-03-28 19:00:00', '2017-03-28 20:00:00', '2017-03-28 21:00:00', '2017-03-29 00:00:00', '2017-03-29 03:00:00', '2017-03-29 06:00:00', '2017-03-29 09:00:00', '2017-03-29 12:00:00', '2017-03-29 15:00:00', '2017-03-29 18:00:00', '2017-03-29 21:00:00', '2017-03-30 00:00:00', '2017-03-30 03:00:00', '2017-03-30 04:00:00', '2017-03-30 05:00:00', '2017-03-30 06:00:00', '2017-03-30 07:00:00', '2017-03-30 08:00:00', '2017-03-30 09:00:00', '2017-03-30 10:00:00', '2017-03-30 11:00:00', '2017-03-30 12:00:00', '2017-03-30 13:00:00']",9,5,4,-1,989.3289474,13.21052632,181.7894737,116.1,,,,,,,2700000.0,95.87816577,1982.5861710000001,1.9657254081211395,2674.2,108.79201622172373,2.367617253,56095.18632000001,0.0,82.49756098,111.70805159999998,3.198361419,5.025693972,14.095999999999998,High,45000,3787685.5,2942676.0,2095526.625,36.0
516,525,MORA,BGD,2017,"[[21.9, 91.97], [23.0, 92.0]]",NAm,NAm,TS,"['2017-05-30 03:00:00', '2017-05-30 06:00:00']",3,0,3,0,977.75,20.0,3.5,59.4,,,,,,,,95.87816577,61.74997781,0.049618667169346944,4411.2,140.87014200469886,7.284184092,1127.271768,66835302.7828,72.05199999999998,94.5264735,1226.631274,1.244550282,64.142,Low_Middle,3300012,81940384.0,8853936.0,3661137.0,50.0
517,526,MORA,IND,2017,"[[23.93, 92.17], [24.65, 92.35], [25.2, 92.58]]",NAm,NAm,TS,"['2017-05-30 09:00:00', '2017-05-30 12:00:00', '2017-05-30 15:00:00']",6,6,0,0,990.8333332999997,13.66666667,17.0,59.4,,,,,,,,95.87816577,2407.0981070000007,0.12016865724859264,3160.8,141.73790065017926,7.1678888610000016,1987.341151,109485446.6336,69.165,87.31773719,450.2432858,3.08,66.4,Low_Middle,1970,21501470.0,4458300.0,2412970.75,356.0
518,527,BEATRIZ,MEX,2017,"[[15.7, -96.6], [16.01, -96.45]]",EP,EP,TS,"['2017-06-02 00:00:00', '2017-06-02 03:00:00']",3,0,3,0,1002.0,7.0,25.5,40.0,,,,,,,,95.87816577,928.8355098,0.19101813695208664,3799.7,119.13016348051308,2.118082347,10301.35788,7291516.9298,74.947,91.62670695,64.18751717,5.212838538,20.133,High_Middle,600,237179.75,173950.0,143183.46875,484.0
519,528,TALAS,THA,2017,"[[19.1, 101.41], [19.29, 100.8], [19.43, 100.47]]",WP,WP,TS,"['2017-07-17 09:00:00', '2017-07-17 12:00:00', '2017-07-17 15:00:00']",6,6,0,-3,999.7777778,9.666666667000001,290.3333333,51.3,,,,,,,,95.87816577,2511.891368,0.24512997135660386,3239.7,122.58739159550656,4.024085781,6128.658158,14651029.9295,76.683,175.59649419999997,135.46919690000001,4.188538373,50.8,High_Middle,60,4057185.0,479817.96875,174371.46875,764.0
520,529,TALAS,VNM,2017,"[[18.6, 105.67], [18.78, 104.84]]",WP,WP,TS,"['2017-07-16 18:00:00', '2017-07-16 21:00:00']",3,2,1,0,988.25,16.0,281.0,51.3,,,,,,,71000.0,95.87816577,453.34954000000016,0.07500990074770117,5434.4,136.34556705391546,6.81224566,1852.9630370000002,30042078.0747,75.241,126.86612990000002,305.0815687,4.6030501589999995,64.78699999999999,Low_Middle,21000,7364858.0,3591042.0,1617896.75,704.0
521,530,NORU,JPN,2017,"[[33.29, 134.11], [34.56, 135.69], [35.17, 136.25], [35.62, 136.59], [36.1, 136.88], [36.71, 137.32]]",WP,WP,TS,"['2017-08-07 01:00:00', '2017-08-07 09:00:00', '2017-08-07 12:00:00', '2017-08-07 15:00:00', '2017-08-07 18:00:00', '2017-08-07 21:00:00']",20,12,8,0,980.4583332999997,12.5,35.5,135.0,,,,,,,2000.0,95.87816577,10684.573999999999,0.03311933226681632,6049.2,95.8921717520085,1.928757251,48438.83458,0.0,84.0997561,135.5186644,347.77758670000014,2.9517043739999997,8.465,High,1389,55964360.0,40161544.0,11295477.0,392.0
522,531,HAITANG,CHN,2017,"[[25.37, 119.54], [26.01, 118.92], [26.57, 118.39], [27.07, 117.92], [27.57, 117.46], [28.02, 117.02], [28.53, 116.63], [29.0, 116.35], [29.38, 116.17], [29.75, 116.05], [30.19, 115.91], [30.6, 115.8], [30.91, 115.71], [31.15, 115.65], [31.39, 115.57], [31.6, 115.55], [31.79, 115.64], [32.0, 115.75], [32.25, 115.81], [32.55, 115.85], [32.88, 115.9], [33.24, 115.94], [33.6, 115.98], [34.02, 116.04], [34.57, 116.19], [35.2, 116.5], [35.81, 116.92]]",WP,WP,ET,"['2017-07-30 21:00:00', '2017-07-31 00:00:00', '2017-07-31 03:00:00', '2017-07-31 06:00:00', '2017-07-31 09:00:00', '2017-07-31 12:00:00', '2017-07-31 15:00:00', '2017-07-31 18:00:00', '2017-07-31 21:00:00', '2017-08-01 00:00:00', '2017-08-01 03:00:00', '2017-08-01 06:00:00', '2017-08-01 09:00:00', '2017-08-01 12:00:00', '2017-08-01 15:00:00', '2017-08-01 18:00:00', '2017-08-01 21:00:00', '2017-08-02 00:00:00', '2017-08-02 03:00:00', '2017-08-02 06:00:00', '2017-08-02 09:00:00', '2017-08-02 12:00:00', '2017-08-02 15:00:00', '2017-08-02 18:00:00', '2017-08-02 21:00:00', '2017-08-03 00:00:00', '2017-08-03 03:00:00']",6,0,6,-1,995.1851852,9.222222222000001,191.7407407,46.0,,,,,,,57000.0,95.87816577,23323.6147,0.08204675170756888,6029.0,133.91312389268066,6.7570076110000015,7308.065366,34845905.543299995,76.47,103.4384208,147.6740508,1.79,42.04,High_Middle,13800,114585000.0,42370280.0,42370280.0,156.0
523,532,HAITANG,TWN,2017,"[[22.95, 120.58], [23.81, 120.49]]",WP,WP,TS,"['2017-07-30 12:00:00', '2017-07-30 15:00:00']",3,3,0,0,989.5,16.5,352.5,46.0,,,,,,,17200.0,95.87816577,23323.6147,0.08204675170756888,6029.0,133.91312389268066,6.7570076110000015,7308.065366,34845905.543299995,76.47,103.4384208,147.6740508,1.79,42.04,High_Middle,131,20181648.0,8620591.0,8620591.0,158.0
524,533,FRANKLIN,MEX,2017,"[[19.1, -87.6], [19.2, -87.9], [19.39, -88.38], [19.6, -88.9], [19.76, -89.34], [19.9, -89.8], [20.06, -90.32], [20.0, -96.6], [20.0, -96.8], [19.94, -97.5]]",NAm,CS,TS,"['2017-08-08 03:45:00', '2017-08-08 06:00:00', '2017-08-08 09:00:00', '2017-08-08 12:00:00', '2017-08-08 15:00:00', '2017-08-08 18:00:00', '2017-08-08 21:00:00', '2017-08-10 05:00:00', '2017-08-10 06:00:00', '2017-08-10 09:00:00']",5,1,4,0,995.6,10.7,281.8,75.6,,,,,,,2000.0,95.87816577,928.8355098,0.19101813695208664,3799.7,119.13016348051308,2.118082347,10301.35788,7291516.9298,74.947,91.62670695,64.18751717,5.212838538,20.133,High_Middle,300,19669120.0,3185110.5,1454360.5,484.0
525,534,HARVEY,USA,2017,"[[28.2, -97.1], [28.45, -97.22], [28.7, -97.3], [28.87, -97.42], [29.0, -97.5], [29.11, -97.45], [29.2, -97.4], [29.28, -97.5], [29.3, -97.6], [29.21, -97.59], [29.1, -97.5], [29.05, -97.37], [29.0, -97.2], [28.91, -97.0], [28.8, -96.8], [28.69, -96.64], [28.6, -96.5], [28.5, -96.2], [29.8, -93.5], [29.92, -93.47], [30.1, -93.4], [30.33, -93.28], [30.6, -93.1], [30.94, -92.86], [31.3, -92.6], [31.61, -92.4], [31.9, -92.2], [32.18, -91.98], [32.5, -91.7], [32.94, -91.36], [33.4, -90.9], [33.76, -90.29], [34.1, -89.6], [34.47, -88.88], [34.9, -88.2], [35.47, -87.6], [36.0, -87.1], [36.28, -86.73], [36.5, -86.4], [36.84, -86.0], [37.2, -85.6], [37.58, -85.21], [37.9, -84.9], [38.09, -84.75]]",NAm,NAm,TS,"['2017-08-26 06:00:00', '2017-08-26 09:00:00', '2017-08-26 12:00:00', '2017-08-26 15:00:00', '2017-08-26 18:00:00', '2017-08-26 21:00:00', '2017-08-27 00:00:00', '2017-08-27 03:00:00', '2017-08-27 06:00:00', '2017-08-27 09:00:00', '2017-08-27 12:00:00', '2017-08-27 15:00:00', '2017-08-27 18:00:00', '2017-08-27 21:00:00', '2017-08-28 00:00:00', '2017-08-28 03:00:00', '2017-08-28 06:00:00', '2017-08-28 12:00:00', '2017-08-30 08:00:00', '2017-08-30 09:00:00', '2017-08-30 12:00:00', '2017-08-30 15:00:00', '2017-08-30 18:00:00', '2017-08-30 21:00:00', '2017-08-31 00:00:00', '2017-08-31 03:00:00', '2017-08-31 06:00:00', '2017-08-31 09:00:00', '2017-08-31 12:00:00', '2017-08-31 15:00:00', '2017-08-31 18:00:00', '2017-08-31 21:00:00', '2017-09-01 00:00:00', '2017-09-01 03:00:00', '2017-09-01 06:00:00', '2017-09-01 09:00:00', '2017-09-01 12:00:00', '2017-09-01 15:00:00', '2017-09-01 18:00:00', '2017-09-01 21:00:00', '2017-09-02 00:00:00', '2017-09-02 03:00:00', '2017-09-02 06:00:00', '2017-09-02 09:00:00']",3,1,2,0,996.2727273,6.6363636360000005,106.0,116.1,,,,,,,95000000.0,95.87816577,41591.55177,0.4790546849457114,8280.8,116.95104807013388,2.21701033,53356.23624,0.0,78.53902439,123.0448345,35.54522707,4.403829034,17.942,High,582024,23080896.0,5967452.5,3558514.0,840.0
526,535,HATO,CHN,2017,"[[22.18, 112.85], [22.43, 111.92], [22.68, 110.95], [22.93, 110.01], [23.15, 109.12], [23.32, 108.32], [23.45, 107.58], [23.58, 106.87], [23.68, 106.18], [23.74, 105.49], [23.76, 104.71], [23.73, 103.64], [23.7, 102.35], [23.67, 101.01]]",WP,WP,TS,"['2017-08-23 06:00:00', '2017-08-23 09:00:00', '2017-08-23 12:00:00', '2017-08-23 15:00:00', '2017-08-23 18:00:00', '2017-08-23 21:00:00', '2017-08-24 00:00:00', '2017-08-24 03:00:00', '2017-08-24 06:00:00', '2017-08-24 09:00:00', '2017-08-24 12:00:00', '2017-08-24 15:00:00', '2017-08-24 18:00:00', '2017-08-24 21:00:00']",15,12,3,-1,990.625,17.28571429,278.5,100.0,,,,,,,3500000.0,95.87816577,23323.6147,0.08204675170756888,6029.0,133.91312389268066,6.7570076110000015,7308.065366,34845905.543299995,76.47,103.4384208,147.6740508,1.79,42.04,High_Middle,22273,161147904.0,81012896.0,22585048.0,156.0
527,536,IRMA,USA,2017,"[[25.9, -81.7], [26.19, -81.69], [26.8, -81.7], [27.48, -81.91], [28.2, -82.2], [28.91, -82.43], [29.6, -82.7], [30.28, -83.07], [30.9, -83.5], [31.42, -83.92], [31.9, -84.4], [32.41, -84.97], [32.9, -85.6], [33.35, -86.25], [33.8, -86.9], [34.31, -87.54], [34.8, -88.1], [35.23, -88.55], [35.6, -88.9], [35.91, -89.22], [36.2, -89.5], [36.5, -89.79]]",NAm,GM,TS,"['2017-09-10 19:30:00', '2017-09-10 21:00:00', '2017-09-11 00:00:00', '2017-09-11 03:00:00', '2017-09-11 06:00:00', '2017-09-11 09:00:00', '2017-09-11 12:00:00', '2017-09-11 15:00:00', '2017-09-11 18:00:00', '2017-09-11 21:00:00', '2017-09-12 00:00:00', '2017-09-12 03:00:00', '2017-09-12 06:00:00', '2017-09-12 09:00:00', '2017-09-12 12:00:00', '2017-09-12 15:00:00', '2017-09-12 18:00:00', '2017-09-12 21:00:00', '2017-09-13 00:00:00', '2017-09-13 03:00:00', '2017-09-13 06:00:00', '2017-09-13 09:00:00']",13,0,13,-3,981.6363636,12.54545455,295.5909091,153.8,,,,,,,57000000.0,95.87816577,41591.55177,0.4790546849457114,8280.8,116.95104807013388,2.21701033,53356.23624,0.0,78.53902439,123.0448345,35.54522707,4.403829034,17.942,High,70000,74368416.0,38299180.0,12252634.0,840.0
528,537,LIDIA,MEX,2017,"[[24.0, -110.9], [24.52, -111.21], [25.1, -111.6], [25.57, -111.99], [26.41, -112.81], [26.8, -113.2], [27.21, -113.55], [27.6, -113.9]]",EP,EP,TS,"['2017-09-01 12:00:00', '2017-09-01 15:00:00', '2017-09-01 18:00:00', '2017-09-01 21:00:00', '2017-09-02 03:00:00', '2017-09-02 06:00:00', '2017-09-02 09:00:00', '2017-09-02 12:00:00']",0,0,0,0,993.125,11.0,323.375,54.0,,,,,,,,95.87816577,928.8355098,0.19101813695208664,3799.7,119.13016348051308,2.118082347,10301.35788,7291516.9298,74.947,91.62670695,64.18751717,5.212838538,20.133,High_Middle,1000,1487454.25,305036.5625,52413.96875,484.0
529,538,KATIA,MEX,2017,"[[20.6, -97.1], [20.3, -97.4], [20.14, -97.6]]",NAm,GM,TS,"['2017-09-09 03:00:00', '2017-09-09 06:00:00', '2017-09-09 09:00:00']",6,1,5,-1,997.6666667000003,5.666666667,227.6666667,89.0,,,,,,,,95.87816577,928.8355098,0.19101813695208664,3799.7,119.13016348051308,2.118082347,10301.35788,7291516.9298,74.947,91.62670695,64.18751717,5.212838538,20.133,High_Middle,1110,3243001.5,786815.5625,421363.5,484.0
530,539,TALIM,JPN,2017,"[[31.46, 130.85], [33.17, 133.13], [34.76, 135.04], [35.86, 136.39], [42.73, 140.87], [44.17, 142.12]]",WP,WP,MX,"['2017-09-17 03:00:00', '2017-09-17 09:00:00', '2017-09-17 13:00:00', '2017-09-17 15:00:00', '2017-09-18 03:00:00', '2017-09-18 06:00:00']",3,0,3,-1,976.9444444,34.83333333,39.83333333,65.0,,,,,,,500000.0,95.87816577,10684.573999999999,0.03311933226681632,6049.2,95.8921717520085,1.928757251,48438.83458,0.0,84.0997561,135.5186644,347.77758670000014,2.9517043739999997,8.465,High,21656,121941448.0,69394824.0,17400602.0,392.0
531,540,DOKSURI,PHL,2017,"[[14.5, 121.28], [14.57, 120.62]]",WP,WP,TS,"['2017-09-12 03:00:00', '2017-09-12 06:00:00']",3,0,3,-1,999.875,12.0,274.5,94.5,,,,,,,5300.0,95.87816577,753.351739,0.0552323860508133,3692.3,117.2198939124786,6.677553566,2884.380594,25434511.2287,70.952,110.1281361,352.7291948,1.84,53.31800000000001,Low_Middle,9110,48724536.0,35361148.0,27187020.0,608.0
532,541,DOKSURI,THA,2017,"[[18.05, 104.55], [18.16, 103.69], [18.4, 101.96], [18.58, 101.2], [19.01, 100.69]]",WP,WP,TS,"['2017-09-15 12:00:00', '2017-09-15 15:00:00', '2017-09-15 21:00:00', '2017-09-16 00:00:00', '2017-09-16 03:00:00']",15,0,15,0,993.35,15.0,289.0,94.5,,,,,,,,95.87816577,2511.891368,0.24512997135660386,3239.7,122.58739159550656,4.024085781,6128.658158,14651029.9295,76.683,175.59649419999997,135.46919690000001,4.188538373,50.8,High_Middle,28500,13971451.0,8577165.0,571479.6875,764.0
533,542,DOKSURI,VNM,2017,"[[17.82, 106.03], [17.93, 105.32]]",WP,WP,TS,"['2017-09-15 06:00:00', '2017-09-15 09:00:00']",3,1,2,1,963.5,13.5,277.5,94.5,,,,,,,484000.0,95.87816577,453.34954000000016,0.07500990074770117,5434.4,136.34556705391546,6.81224566,1852.9630370000002,30042078.0747,75.241,126.86612990000002,305.0815687,4.6030501589999995,64.78699999999999,Low_Middle,692012,19697620.0,6419240.0,1003324.0,704.0
534,543,MARIA,PRI,2017,"[[18.0, -65.9], [18.2, -66.2], [18.43, -66.64]]",NAm,GM,TS,"['2017-09-20 10:15:00', '2017-09-20 12:00:00', '2017-09-20 15:00:00']",4,5,-1,4,934.0,10.33333333,300.6666667,151.2,,,,,,,68000000.0,95.87816577,,0.017402786430594508,3113.3,104.80981241318294,-2.65739342,27628.28691000001,0.0,79.63453659,107.1352326,374.85918829999997,8.587418243,6.412999999999999,High,750000,3555770.5,3555770.5,3555770.5,630.0
